
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Gangplank', 'Master Yi', 'Tryndamere')
('Silver II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Ezreal', 'Janna', 'Thresh')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Ahri', 'Tristana', 'Thresh')
('Silver III ', '3', '0', '1.5', '10', '14', '17', '30.2k', '0', '40', '455', '42.5k', 'Riven', 'Yasuo', 'Ezreal')
('Unranked ', '5', '0', '2.9', '21', '38', '42', '56.5k', '0', '65', '962', '103.8k', 'Ahri', 'Orianna', 'Brand')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Aatrox', 'Ahri', 'Akali')
('Silver III ', '9', '0', '4.6', '77', '39', '58', '98.3k', '0', '72', '1.3k', '180.9k', 'Thresh', 'Master Yi', 'Yasuo')
('Silver III ', '8', '1', '4.0', '54', '35', '70', '94.0k', '0', '78', '1.3k', '181.2k', 'Nidalee', 'Jax', 'Irelia')
('Silver IV ', '1', '0', '25.3', '0', '8', '4', '6.0k', '0', '8', '96', '8.2k', 'Ziggs', 'Tristana', 'Darius')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Aatrox', 'Ahri', 'Akali')
('Silver IV ', '4', '0', '1.8', '19', '23', '42', '36.1k', '0', '46', '455', '60.9k', 'Veigar', "Cho'Gath", 'Anivia')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Jax', 'Trundle', 'Thresh')
('Silver III ', '17', '0', '8.7', '46', '120', '185', '145.0k', '0', '325', '466', '154.2k', 'Thresh', 'Alistar', 'Zac')
('Silver IV ', '40', '0', '20.4', '289', '331', '302', '461.6k', '1', '315', '6.1k', '800.9k', 'Rengar', 'Xayah', "Kha'Zix")
('Silver I ', '6', '0', '3.4', '11', '36', '84', '54.5k', '0', '108', '301', '50.0k', 'Ahri', 'Jinx', 'Morgana')
('Silver III ', '39', '1', '19.4', '147', '226', '329', '387.6k', '0', '583', '5.0k', '513.6k', 'Thresh', 'Alistar', 'Zac')
('Silver IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Zed', 'Nasus', 'Dr. Mundo')
('Silver III ', '1', '0', '22.5', '1', '6', '2', '6.3k', '0', '4', '104', '7.8k', 'Vayne', 'Tristana', 'Diana')
('Silver III ', '1', '0', '23.8', '4', '6', '1', '8.7k', '0', '6', '154', '9.2k', 'Vayne', 'Lucian', 'Ashe')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Vayne', 'Udyr', 'Nidalee')
('Silver I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Bard', 'Gnar', 'Cassiopeia')
('Unranked ', '25', '1', '12.1', '176', '170', '181', '278.7k', '0', '278', '3.6k', '444.8k', 'Lee Sin', 'Zed', 'Cassiopeia')
('Silver IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Vayne', 'Rengar', 'Yasuo')
('Silver III ', '49', '3', '1.0', '292', '268', '342', '536.8k', '0', '441', '7.2k', '939.9k', 'Twitch', 'Singed', 'Gangplank')
('Silver I ', '13', '0', '6.8', '70', '93', '108', '141.7k', '0', '128', '1.9k', '221.1k', 'Shen', 'Ezreal', 'Vayne')
('Silver I ', '4', '0', '2.0', '14', '26', '32', '36.9k', '0', '97', '127', '97.5k', 'Jhin', 'Vayne', 'Caitlyn')
('Silver IV ', '31', '1', '15.9', '163', '158', '412', '331.6k', '0', '197', '3.6k', '392.0k', 'Sona', 'Leona', 'Gnar')
('Unranked ', '5', '0', '2.7', '21', '40', '45', '50.0k', '0', '41', '563', '60.0k', 'Fiora', 'Nautilus', 'Zed')
('Silver IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Varus', 'Draven', 'Malzahar')
('Silver IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Anivia', 'Miss Fortune', 'Orianna')
('Bronze I ', '6', '0', '3.1', '28', '26', '44', '67.9k', '0', '59', '1.1k', '76.9k', 'Olaf', 'Vayne', 'Jinx')
('Silver II ', '54', '3', '1.1', '329', '217', '427', '611.9k', '0', '361', '8.0k', '1.0m', 'Anivia', 'Gnar', 'Gangplank')
('Silver II ', '6', '0', '2.8', '20', '37', '64', '51.6k', '0', '98', '484', '72.7k', 'Vayne', 'Lee Sin', 'Riven')
('Unranked ', '9', '0', '4.7', '58', '59', '66', '104.0k', '0', '85', '1.4k', '235.9k', 'Jhin', 'Miss Fortune', 'Brand')
('Silver I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Elise', 'Fiddlesticks', 'Aatrox')
('Unranked ', '2', '0', '1.1', '13', '11', '15', '23.5k', '0', '27', '252', '45.1k', 'Irelia', 'Heimerdinger', 'Yorick')
('Silver III ', '7', '0', '3.6', '30', '29', '76', '71.9k', '0', '53', '896', '79.4k', 'Amumu', 'Vayne', 'Jinx')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Vi', 'Jinx', 'Blitzcrank')
('Silver I ', '3', '0', '1.4', '2', '13', '41', '23.7k', '0', '65', '18', '26.4k', 'Gnar', 'Thresh', 'Azir')
('Silver IV ', '10', '0', '5.2', '65', '43', '65', '115.9k', '0', '114', '1.8k', '196.5k', 'Ahri', 'Nami', 'Brand')
('Unranked ', '1', '0', '22.9', '1', '9', '12', '5.9k', '0', '7', '11', '8.5k', 'Sona', "Vel'Koz", 'Malphite')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Malzahar', 'Teemo', 'Braum')
('Silver II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Jhin', 'Jinx', 'Miss Fortune')
('Silver III ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Brand', 'Volibear', 'Amumu')
('Silver III ', '52', '0', '1.1', '340', '374', '321', '588.9k', '1', '424', '8.3k', '986.6k', 'Vladimir', 'Fiora', 'Morgana')
('Silver II ', '5', '0', '2.3', '8', '32', '74', '39.7k', '0', '138', '59', '43.8k', 'Thresh', 'Braum', 'Jinx')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Ezreal', 'Caitlyn', 'Twitch')
('Silver IV ', '2', '0', '55.7', '5', '16', '9', '15.7k', '0', '14', '235', '22.5k', 'Lee Sin', 'Vayne', 'Draven')
('Silver II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', "Vel'Koz", 'Morgana', 'Thresh')
('Silver I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Ekko', 'Fizz', 'Ryze')
('Unranked ', '28', '0', '15.0', '101', '173', '312', '276.2k', '0', '463', '2.0k', '421.7k', 'Vayne', 'Orianna', 'Zyra')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Tristana', 'Vayne', 'Irelia')
('Unranked ', '28', '0', '12.9', '188', '177', '205', '294.9k', '0', '204', '3.8k', '482.3k', 'Lissandra', 'Twisted Fate', 'Malphite')
('Silver III ', '1', '0', '27.9', '14', '3', '9', '14.7k', '0', '9', '181', '22.3k', 'Yasuo', 'Vayne', 'Kayn')
('Silver III ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Sona', 'Yasuo', 'Soraka')
('Silver IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Teemo', 'Sona', 'Lulu')
('Silver IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Sona', 'Malzahar', 'Swain')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Yasuo', 'Thresh', 'Lucian')
('Silver III ', '29', '0', '13.7', '196', '153', '219', '309.4k', '0', '178', '4.0k', '598.4k', 'Annie', 'Evelynn', 'Swain')
('Silver III ', '100', '1', '2.1', '550', '863', '594', '1.2m', '0', '547', '18.3k', '2.3m', 'Swain', 'Yorick', 'Brand')
('Silver II ', '85', '2', '1.8', '349', '471', '772', '780.9k', '0', '1.2k', '6.9k', '1.2m', 'Morgana', 'Ahri', 'Leona')
('Silver II ', '1', '0', '21.8', '10', '8', '2', '7.4k', '0', '8', '33', '7.5k', 'Irelia', 'Thresh', 'Ahri')
('Gold III ', '62', '1', '1.3', '447', '397', '483', '752.4k', '0', '583', '10.8k', '1.2m', 'Caitlyn', 'Vayne', 'Jhin')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Kennen', 'Twitch', 'Heimerdinger')
('Silver IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Kayle', 'Varus', 'Lux')
('Bronze II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Lucian', 'Annie', 'Sivir')
('Silver I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Lucian', 'Ezreal', 'Twitch')
('Silver II ', '44', '2', '1.0', '399', '222', '454', '569.7k', '0', '514', '7.5k', '1.4m', 'Xerath', 'Tristana', 'Master Yi')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Aatrox', 'Ahri', 'Akali')
('Silver III ', '2', '0', '1.2', '0', '16', '31', '17.3k', '0', '51', '51', '15.5k', 'Morgana', "Vel'Koz", 'Janna')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Miss Fortune', 'Zed', 'Syndra')
('Unranked ', '207', '3', '4.2', '1.2k', '1.1k', '1.7k', '2.3m', '0', '1.5k', '29.5k', '2.8m', 'Shaco', "Kha'Zix", 'Rammus')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Ezreal', 'Caitlyn', 'Orianna')
('Silver III ', '128', '5', '2.6', '763', '771', '1.0k', '1.3m', '0', '1.2k', '13.7k', '1.9m', 'Leona', 'Pantheon', 'Kayn')
('Silver II ', '3', '1', '1.7', '39', '18', '14', '45.2k', '0', '33', '587', '88.2k', "Kha'Zix", 'Rengar', 'Zed')
('Unranked ', '24', '0', '11.4', '143', '103', '154', '278.2k', '0', '152', '4.5k', '387.7k', 'Caitlyn', 'Thresh', 'Vayne')
('Silver I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Nami', 'Shyvana', 'Karma')
('Silver I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Yasuo', 'Fiora', 'Alistar')
('Platinum IV ', '4', '0', '2.0', '26', '17', '26', '43.8k', '0', '38', '687', '93.8k', 'Riven', 'Gangplank', 'Lucian')
('Unranked ', '6', '0', '3.1', '26', '68', '29', '61.5k', '0', '65', '949', '82.4k', 'Blitzcrank', 'Thresh', 'Tristana')
('Silver I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Garen', "Vel'Koz", 'Volibear')
('Silver I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Kayn', "Kha'Zix", 'Malphite')
('Silver II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Draven', 'Xayah', 'Jinx')
('Silver II ', '7', '0', '3.2', '30', '28', '50', '73.5k', '0', '54', '1.1k', '85.9k', 'Renekton', 'Nami', 'Leona')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Darius', 'Master Yi', 'Lucian')
('Silver II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Lulu', 'Thresh', 'Janna')
('Silver II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Lee Sin', 'Jarvan IV', 'Leona')
('Silver III ', '3', '0', '1.2', '12', '13', '16', '25.7k', '0', '35', '328', '20.4k', 'Thresh', "Kha'Zix", 'Blitzcrank')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Talon', 'Vayne', 'Diana')
('Silver III ', '26', '0', '13.3', '194', '152', '132', '302.8k', '0', '180', '4.1k', '542.2k', 'Katarina', 'Ahri', 'Diana')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Amumu', 'Teemo', 'Shaco')
('Silver III ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Xayah', 'Kayn', 'Ziggs')
('Silver I ', '3', '0', '1.6', '16', '18', '22', '36.5k', '0', '30', '551', '70.5k', 'Ezreal', 'Udyr', 'Lucian')
('Silver IV ', '37', '0', '19.1', '284', '184', '271', '477.0k', '0', '184', '6.3k', '610.3k', 'Hecarim', 'Tryndamere', 'Jax')
('Silver II ', '9', '0', '4.7', '69', '58', '71', '111.5k', '0', '70', '1.4k', '128.0k', 'Rengar', 'Veigar', 'Nasus')
('Silver IV ', '103', '5', '2.2', '716', '605', '732', '1.2m', '0', '773', '15.2k', '1.5m', 'Warwick', 'Jax', 'Garen')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Caitlyn', 'Sivir', 'Ashe')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Thresh', 'Ahri', 'Bard')
('Gold IV ', '11', '2', '5.3', '81', '64', '44', '127.3k', '1', '120', '1.9k', '165.2k', 'Zed', 'Ahri', 'Katarina')
('Gold III ', '2', '0', '45.9', '4', '10', '5', '13.9k', '0', '24', '174', '11.9k', 'Shaco', 'Shen', 'Lee Sin')
('Gold I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Shaco', 'Thresh', "Vel'Koz")
('Gold IV ', '89', '2', '1.9', '506', '405', '1.0k', '969.0k', '0', '353', '10.9k', '1.3m', 'Swain', 'Rammus', 'Jax')
('Gold II ', '28', '1', '13.7', '190', '141', '246', '302.9k', '0', '286', '4.0k', '493.7k', 'Vayne', 'Pyke', 'Zoe')
('Gold IV ', '290', '7', '6.3', '1.5k', '1.0k', '2.7k', '3.1m', '0', '4.5k', '35.5k', '5.6m', 'Zyra', 'Gragas', 'Nidalee')
('Gold IV ', '43', '0', '21.7', '386', '265', '390', '530.9k', '0', '308', '6.8k', '1.1m', 'Singed', 'Shaco', 'Karthus')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Yasuo', 'Zed', 'Kayn')
('Gold II ', '6', '0', '2.7', '28', '29', '59', '59.9k', '0', '79', '822', '78.5k', 'Zed', 'Yasuo', 'Lee Sin')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Nidalee', 'Yasuo', 'Irelia')
('Gold IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Brand', 'Warwick', 'Ziggs')
('Gold III ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Teemo', 'Shaco', 'Jax')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Teemo', 'Jax', 'Garen')
('Gold IV ', '83', '4', '1.7', '562', '471', '481', '983.5k', '0', '544', '14.8k', '1.6m', 'Ezreal', 'Corki', 'Lucian')
('Bronze II ', '9', '0', '4.6', '50', '79', '115', '94.1k', '0', '128', '302', '173.0k', 'Teemo', 'Master Yi', 'Ashe')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Teemo', 'Swain', 'Master Yi')
('Gold III ', '25', '3', '12.5', '128', '138', '234', '254.1k', '0', '278', '2.7k', '304.7k', 'Braum', 'Urgot', 'Shyvana')
('Unranked ', '21', '0', '9.6', '83', '112', '126', '210.9k', '0', '179', '3.3k', '293.9k', 'Tryndamere', 'Teemo', 'Shyvana')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Talon', 'Garen', 'Nautilus')
('Gold III ', '1', '0', '29.6', '8', '3', '8', '12.9k', '0', '10', '223', '26.8k', 'LeBlanc', 'Azir', 'Ezreal')
('Gold I ', '3', '0', '1.1', '9', '14', '8', '25.4k', '0', '13', '448', '44.1k', 'Fizz', 'Lucian', 'Ezreal')
('Gold III ', '3', '0', '1.1', '0', '15', '18', '13.5k', '0', '36', '7', '12.6k', 'Sona', 'Lux', 'Pyke')
('Gold II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Thresh', 'Braum', 'Lucian')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Caitlyn', 'Sion', 'Miss Fortune')
('Gold III ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Twisted Fate', 'Vladimir', 'Yasuo')
('Gold II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Rammus', 'Lulu', 'Udyr')
('Gold III ', '67', '1', '1.4', '524', '443', '562', '755.7k', '0', '743', '8.2k', '1.5m', 'Lux', 'Rengar', 'Riven')
('Gold III ', '6', '0', '3.3', '46', '35', '47', '67.0k', '0', '118', '304', '71.7k', 'Akali', 'Kayn', 'Zyra')
('Bronze I ', '3', '0', '1.6', '7', '13', '36', '35.0k', '0', '68', '292', '54.2k', 'Udyr', 'Nasus', 'Miss Fortune')
('Gold IV ', '4', '0', '2.4', '29', '24', '40', '49.7k', '0', '48', '671', '103.9k', 'Yasuo', 'Zed', 'Lee Sin')
('Gold II ', '6', '0', '3.1', '22', '48', '69', '59.2k', '0', '144', '330', '106.5k', 'Thresh', 'Blitzcrank', 'Sejuani')
('Gold III ', '1', '0', '45.3', '13', '10', '15', '18.0k', '0', '7', '194', '47.1k', 'Kayn', "Kai'Sa", 'Kindred')
('Gold IV ', '19', '0', '9.3', '45', '97', '177', '166.6k', '0', '270', '1.6k', '211.2k', 'Gnar', 'Ahri', 'Volibear')
('Gold IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Katarina', 'Ahri', 'Kayn')
('Unranked ', '1', '0', '40.0', '14', '13', '12', '16.8k', '0', '12', '189', '43.3k', 'Jhin', 'Zed', 'Ashe')
('Gold IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Thresh', "Kai'Sa", 'Shen')
('Gold I ', '2', '1', '53.6', '7', '10', '9', '19.8k', '0', '19', '380', '35.3k', 'Gangplank', 'Talon', 'Vi')
('Unranked ', '19', '1', '9.7', '164', '165', '134', '226.4k', '0', '202', '2.5k', '437.7k', 'Zed', 'Fizz', 'Darius')
('Unranked ', '36', '0', '17.4', '340', '234', '300', '469.8k', '2', '298', '6.4k', '896.1k', 'Jinx', 'Vayne', 'Lucian')
('Gold III ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Shaco', 'Ekko', 'Tryndamere')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Aatrox', 'Ahri', 'Akali')
('Silver I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Aatrox', 'Ahri', 'Akali')
('Unranked ', '1', '0', '33.6', '0', '7', '13', '7.8k', '0', '24', '55', '4.0k', 'Aatrox', 'Ahri', 'Akali')
('Gold II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Garen', 'Yasuo', 'Taric')
('Gold IV ', '3', '0', '1.3', '19', '21', '18', '31.2k', '0', '28', '362', '37.0k', 'Ashe', 'Lux', 'Soraka')
('Silver I ', '17', '0', '8.3', '65', '86', '85', '184.2k', '0', '63', '2.9k', '255.4k', 'Dr. Mundo', 'Blitzcrank', 'Miss Fortune')
('Gold IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Thresh', 'Bard', 'Nautilus')
('Gold III ', '16', '0', '7.7', '88', '92', '118', '161.8k', '0', '147', '2.2k', '232.7k', 'Miss Fortune', 'Darius', 'Vi')
('Silver II ', '10', '0', '5.4', '100', '59', '56', '121.7k', '0', '98', '1.4k', '195.1k', 'Twitch', 'Vayne', 'Gragas')
('Gold III ', '148', '3', '3.1', '977', '759', '946', '1.8m', '0', '1.4k', '27.1k', '3.0m', 'Kassadin', 'Udyr', 'Twitch')
('Gold II ', '4', '0', '2.1', '21', '23', '21', '44.4k', '0', '50', '756', '79.9k', 'Gangplank', 'Jayce', 'Thresh')
('Gold IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Sejuani', 'Lulu', 'Bard')
('Gold IV ', '38', '1', '17.6', '197', '227', '283', '391.2k', '0', '346', '5.2k', '608.1k', 'Zed', 'Katarina', "Kha'Zix")
('Gold III ', '7', '0', '3.6', '29', '30', '79', '80.7k', '0', '90', '1.1k', '109.8k', 'Soraka', 'Ashe', 'Lucian')
('Gold I ', '19', '1', '9.7', '57', '101', '233', '169.9k', '0', '326', '1.3k', '206.1k', "Vel'Koz", 'Blitzcrank', 'Ahri')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Ekko', 'Tahm Kench', 'Yasuo')
('Gold II ', '9', '0', '4.4', '28', '58', '90', '86.9k', '0', '87', '1.1k', '83.4k', 'Riven', 'Leona', 'Lee Sin')
('Gold III ', '63', '0', '1.3', '311', '304', '611', '669.2k', '0', '522', '8.8k', '977.6k', "Cho'Gath", 'Warwick', 'Malphite')
('Gold II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Draven', 'Vayne', 'Soraka')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Olaf', 'Lucian', 'Lee Sin')
('Gold II ', '3', '0', '1.6', '9', '14', '54', '29.1k', '0', '96', '199', '35.3k', 'Poppy', 'Bard', 'Rumble')
('Unranked ', '22', '0', '10.8', '98', '118', '194', '230.7k', '0', '190', '3.3k', '326.0k', 'Miss Fortune', 'Jinx', 'Ashe')
('Gold II ', '43', '2', '21.3', '313', '302', '339', '531.5k', '0', '572', '7.0k', '1.1m', 'Karma', 'Anivia', 'Fiora')
('Gold III ', '224', '5', '4.6', '951', '1.5k', '1.9k', '2.2m', '0', '3.0k', '23.7k', '3.2m', 'Morgana', 'Vi', 'Caitlyn')
('Gold IV ', '24', '0', '12.3', '146', '164', '180', '260.0k', '0', '158', '3.4k', '423.8k', 'Yasuo', 'Garen', 'Thresh')
('Unranked ', '55', '0', '1.1', '244', '374', '356', '536.3k', '1', '682', '5.4k', '859.8k', 'Lux', 'Neeko', 'Soraka')
('Gold IV ', '2', '0', '49.0', '18', '10', '15', '21.8k', '0', '12', '283', '29.7k', 'Yasuo', 'Vayne', 'Xin Zhao')
('Gold III ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Renekton', 'Vayne', 'Skarner')
('Gold IV ', '1', '0', '33.3', '4', '7', '10', '10.8k', '0', '8', '179', '19.1k', 'Lee Sin', 'Azir', 'Jhin')
('Gold IV ', '6', '0', '2.7', '30', '38', '24', '57.0k', '0', '66', '825', '100.6k', 'Fizz', 'Katarina', 'Yasuo')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Karma', 'Thresh', 'Poppy')
('Gold III ', '8', '0', '3.9', '76', '35', '59', '102.2k', '0', '62', '1.2k', '145.3k', 'Lee Sin', 'Master Yi', 'Yasuo')
('Silver I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Malzahar', 'Kayle', 'Skarner')
('Unranked ', '25', '0', '11.5', '23', '140', '318', '180.1k', '0', '400', '236', '150.0k', 'Caitlyn', 'Twitch', 'Swain')
('Gold II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Bard', 'Zed', 'Thresh')
('Gold III ', '5', '0', '2.8', '11', '25', '60', '52.2k', '0', '57', '770', '47.5k', 'Vayne', 'Teemo', 'Singed')
('Gold I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Lucian', 'Garen', 'Illaoi')
('Gold III ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Rumble', 'Elise', 'Tahm Kench')
('Gold II ', '5', '0', '2.1', '27', '23', '23', '46.8k', '0', '38', '744', '71.4k', 'Yasuo', 'Ahri', 'Zed')
('Gold IV ', '387', '13', '8.2', '3.1k', '3.7k', '1.8k', '4.8m', '2', '2.6k', '65.5k', '8.5m', 'Darius', 'Kayn', 'Jinx')
('Gold IV ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Yasuo', 'Sejuani', 'LeBlanc')
('Gold II ', '1', '0', '27.8', '7', '2', '7', '12.2k', '0', '9', '166', '18.3k', 'Yasuo', 'Thresh', 'Lee Sin')
('Gold IV ', '1', '0', '25.6', '1', '9', '8', '7.6k', '0', '7', '112', '7.5k', 'Udyr', 'Kindred', 'Wukong')
('Gold I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Katarina', 'Vayne', 'Yasuo')
('Gold III ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Lee Sin', 'Shaco', 'Jhin')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Pyke', 'Brand', 'Gnar')
('Gold III ', '2', '0', '54.8', '26', '8', '15', '27.7k', '0', '15', '359', '49.5k', 'Zed', 'Kalista', 'Ezreal')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Teemo', 'Caitlyn', 'Sona')
('Gold II ', '11', '0', '5.6', '50', '50', '113', '119.9k', '0', '111', '1.8k', '202.2k', 'Ashe', 'Morgana', 'Yasuo')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Lux', 'Jinx', 'Ezreal')
('Gold I ', '48', '1', '1.1', '356', '222', '431', '597.7k', '0', '816', '9.0k', '1.1m', 'Ahri', 'Diana', 'Thresh')
('Gold III ', '59', '2', '1.2', '432', '354', '485', '674.7k', '1', '520', '9.3k', '1.2m', 'Jinx', 'Miss Fortune', 'Lucian')
('Gold II ', '2', '0', '52.4', '7', '12', '10', '17.7k', '0', '19', '245', '21.2k', 'Vayne', 'Lucian', 'Ezreal')
('Gold IV ', '1', '0', '29.0', '1', '3', '12', '8.3k', '0', '16', '30', '13.3k', 'Zilean', 'Teemo', 'Karma')
('Unranked ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Sejuani', 'Maokai', 'Shyvana')
('Gold I ', '11', '0', '5.1', '69', '86', '57', '110.0k', '0', '74', '1.5k', '171.6k', 'Zed', 'Vayne', 'Elise')
('Gold II ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Rumble', 'Viktor', 'Kassadin')
('Gold III ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Aatrox', 'Ahri', 'Akali')
('Gold IV ', '35', '1', '18.0', '132', '190', '421', '379.9k', '0', '629', '4.3k', '408.2k', 'Taric', 'Jinx', 'Miss Fortune')
('Gold I ', '0', '0', '0.0', '0', '0', '0', '0', '0', '0', '0', '0', 'Kindred', 'Yasuo', 'Katarina')
('Unranked ', '1', '1', '27.7', '2', '6', '5', '10.0k', '0', '12', '184', '11.0k', 'Kennen', 'Garen', 'Leona')
('Gold II ', '2', '0', '57.0', '18', '13', '20', '22.0k', '0', '18', '230', '31.6k', 'Shaco', 'Kindred', 'Lee Sin')
('Unranked ', '2', '0', '1.0', '6', '17', '15', '19.2k', '0', '16', '252', '23.8k', 'Rammus', 'Garen', 'Nasus')
